订单编号,标题,价格,购买数量,外部系统编号,商品属性,套餐信息,备注,订单状态,商家编码
1.98118E+16,创意宝宝玩具婴儿摇铃中号小喇叭安全材质0-1岁早教儿童玩具批,3.05,1,128-27A-0547,颜色分类：小熊摇铃;大小描述：单个（颜色随机）,,,交易成功,128-27A-0547
1.98118E+16,创意婴幼儿学习故事机小兔子早教玩具儿童益智地摊货小孩玩具批发,6.85,1,GC071004,颜色分类：小兔子故事机;大小描述：均码,,,交易成功,GC071004
1.98118E+16,特价发条玩具会跑会跳创意上链发条玩具动物儿童好玩的地摊货批发,1.77,1,731C0201,颜色分类：上链小鸡,,,交易成功,731C0201
1.98118E+16,传统套圈圈玩具创意小鸟水机幼儿园礼品儿童礼物玩具批发地摊热卖,0.99,1,698A-6SJ0362,颜色分类：卡通水机;大小描述：选好款式，颜色随机,,,交易成功,698A-6SJ0362
1.98118E+16,创意卡通音乐手机儿童益智男孩宝宝礼物义乌地摊热卖货源玩具批发,2.35,2,GC064001,,,,交易成功,GC064001
1.98118E+16,儿童电子琴音乐电动早教益智琴婴幼儿小钢琴玩具男孩女孩1-3-6岁,5.9,1,GC054002,颜色分类：蘑菇电话,,,交易成功,GC054002
1.98118E+16,特价发条玩具会跑会跳创意上链发条玩具动物儿童好玩的地摊货批发,1.77,1,0580DDM0189,颜色分类：上链跳绳叮当猫,,,交易成功,0580DDM0189
1.98118E+16,2017热卖大号仿真惯性挖土机儿童益智礼品创意义乌地摊货玩具批发,2.9,1,867-1GCC0217,颜色分类：867工程车,,,交易成功,867-1GCC0217
1.97957E+16,创意电动发光音乐坦克车万向车儿童玩具车地摊货源热卖玩具批发,9.8,2,168-88TK0390,,,,交易成功,168-88TK0390
1.97957E+16,创意音乐电动爬兵发光兵人 会爬行男生礼物儿童玩具批发地摊热卖,9.85,2,PB0130,,,,交易成功,PB0130
1.97957E+16,儿童沙滩玩具水枪 宝宝玩水玩具户外洗澡游泳漂流戏大号水枪批发,6.79,2,GC080003,套餐类型：标准配置;颜色分类：33000蓝色水枪,,,交易成功,GC080003
1.97957E+16,儿童沙滩玩具水枪 宝宝玩水玩具户外洗澡游泳漂流戏大号水枪批发,6.79,2,GC080004,套餐类型：标准配置;颜色分类：33000绿色水枪,,,交易成功,GC080004
1.97957E+16,儿童沙滩玩具水枪 宝宝玩水玩具户外洗澡游泳漂流戏大号水枪批发,16.9,1,GC080002,套餐类型：标准配置;颜色分类：25000黄色水枪,,,交易成功,GC080002
1.97957E+16,儿童沙滩玩具水枪 宝宝玩水玩具户外洗澡游泳漂流戏大号水枪批发,16.9,1,GC080001,套餐类型：标准配置;颜色分类：25000蓝色水枪,,,交易成功,GC080001
1.97957E+16,2017新款儿童水枪玩具3岁夏季玩沙戏水环保塑料儿童玩具批发地摊,2.96,2,970A0438,套餐类型：标准配置;颜色分类：沙滩平铲48CM,,,交易成功,970A0438
1.97957E+16,2017新款儿童水枪玩具3岁夏季玩沙戏水环保塑料儿童玩具批发地摊,2.96,2,970B0439,套餐类型：标准配置;颜色分类：沙滩圆铲48CM,,,交易成功,970B0439
1.97957E+16,创意地摊热卖儿童整蛊稀奇古怪整人发泄鸡惨叫鸡新奇 小玩具批发,4.96,1,FXJ-DH0091,颜色分类：大号发泄鸡;大小描述：有大中小号之分,,,交易成功,FXJ-DH0091
1.97957E+16,创意恐龙玩具卡装仿真恐龙模型小孩礼物宝宝玩具地摊货批发免邮,8.55,2,168-A30KL0387,,,,交易成功,168-A30KL0387
1.97957E+16,创意新款回力小车惯性坦克 军事儿童玩具模型地摊货源玩具车批发,8.9,1,168-94D0516,颜色分类：12辆回力巴士,,,交易成功,168-94D0516
1.97957E+16,创意新款回力小车惯性坦克 军事儿童玩具模型地摊货源玩具车批发,8.8,1,168-107BXJG0395,颜色分类：发光机器人,,,交易成功,168-107BXJG0395
1.97957E+16,创意新款回力小车惯性坦克 军事儿童玩具模型地摊货源玩具车批发,8.9,1,168-112-0549,颜色分类：海军舰队,,,交易成功,168-112-0549
1.97957E+16,创意新款回力小车惯性坦克 军事儿童玩具模型地摊货源玩具车批发,8.9,1,GC025036,颜色分类：小车混合套装2,,,交易成功,GC025036
1.97957E+16,创意新款回力小车惯性坦克 军事儿童玩具模型地摊货源玩具车批发,8.9,1,GC025038,颜色分类：消防车套装,,,交易成功,GC025038
1.97957E+16,创意新品电动枪音乐玩具枪发光玩具地摊货源批热卖儿童礼物厂家,10.69,1,9328Q0244,颜色分类：黑色狙击枪;大小描述：均码,,,交易成功,9328Q0244
1.97957E+16,2017热卖大号仿真惯性挖土机儿童益智礼品创意义乌地摊货玩具批发,3.9,1,398-13GCC0199,颜色分类：398-13挖掘机,,,交易成功,398-13GCC0199
1.97957E+16,2017热卖大号仿真惯性挖土机儿童益智礼品创意义乌地摊货玩具批发,4.9,1,6609GCC0224,颜色分类：惯性翻斗工程车,,,交易成功,6609GCC0224
1.98011E+16,创意闪光棒七彩发光棒 夜市热卖地摊货源新奇特玩具发光玩具批发,2.98,2,216FGB0506,,,,交易成功,216FGB0506
1.98011E+16,创意发光飞机闪光玩具好玩的 儿童礼物地摊货源免邮儿童玩具批发,1.78,4,D63FJ0207,,,,交易成功,D63FJ0207
1.98011E+16,创意热卖拉线发光爬行乌龟夜市男孩小礼品地摊货源儿童小玩具批发,1.69,4,209-1WG0192,,,,交易成功,209-1WG0192
1.98011E+16,创意发光球闪光透明发光水晶弹力球儿童小玩具 夜市地摊货源批发,1.95,6,GC082002,颜色分类：闪光黄色水晶蝴蝶,,,交易成功,GC082002
1.98011E+16,创意拉线海盗船帆船好玩儿童小玩具新奇地摊货源热卖义乌玩具批发,1.95,4,GC047001,,,,交易成功,GC047001
1.98011E+16,创意回力方程车卡丁车 儿童玩具汽车男孩地摊货源小汽车玩具批发,1.85,2,0389D-0545,,,,交易成功,0389D-0545
1.97901E+16,新款电动小丑鱼透明惯性泡泡枪发光音乐泡泡水儿童户外亲子玩具,12.9,1,GC028025,,,,交易成功,GC028025
1.97894E+16,创意新品热卖光纤发光面具酒吧生日舞会派对儿童玩具地摊货源批发,1.9,1,WY234-2GXMJ,,,,交易成功,WY234-2GXMJ
1.97894E+16,创意儿童发光刀玩具刀闪光刀剑男生礼物义乌货源地摊玩具批发免邮,2.85,2,DZXD0135,颜色分类：电子小刀,,,交易成功,DZXD0135
1.97894E+16,创意儿童发光刀玩具刀闪光刀剑男生礼物义乌货源地摊玩具批发免邮,2.85,2,SYXD0136,颜色分类：鲨鱼小刀,,,交易成功,SYXD0136
1.97894E+16,热卖儿童创意玩具超人卡装模型生日礼物 义乌玩具批地摊货源,1.55,2,4GATM0088,颜色分类：4个装奥特曼;大小描述：均码,,,交易成功,4GATM0088
1.97894E+16,热卖儿童创意玩具超人卡装模型生日礼物 义乌玩具批地摊货源,1.69,2,GC025037,颜色分类：小猪餐具;大小描述：均码,,,交易成功,GC025037
1.97894E+16,热卖儿童创意玩具超人卡装模型生日礼物 义乌玩具批地摊货源,2.05,2,168-23ATM0381,颜色分类：飞机奥特曼;大小描述：均码,,,交易成功,168-23ATM0381
1.97894E+16,创意泡泡棒吹泡泡机泡泡枪不漏水宝宝礼物 地摊货源儿童玩具批发,1.95,5,128-1DZPPB0100,颜色分类：笛子吹泡泡,,,交易成功,128-1DZPPB0100
1.97894E+16,创意泡泡棒吹泡泡机泡泡枪不漏水宝宝礼物 地摊货源儿童玩具批发,1.05,10,GC018005,颜色分类：26CM大号泡泡棒,,,交易成功,GC018005
1.97894E+16,创意新款发光翅膀背带儿童演出服装天使蝴蝶翅膀地摊货源玩具批发,5.55,5,DCFGCB0150,颜色分类：发光翅膀;大小描述：大号,,,交易成功,DCFGCB0150
1.55022E+16,创意女孩玩具套装热卖过家家儿童礼品女生礼物义乌玩具地摊货批发,6.85,1,0879A-2CT0316,,,,交易成功,0879A-2CT0316
1.975E+16,创意电动飞机发光音乐万向车儿童玩具飞机模型拼装 玩具批发地摊,9.9,2,A380FJ0131,颜色分类：A380飞机;套餐类型：官方标配,,,交易成功,A380FJ0131
1.975E+16,儿童电子琴音乐电动早教益智琴婴幼儿小钢琴玩具男孩女孩1-3-6岁,9.9,2,GC054001,颜色分类：电子琴,,,交易成功,GC054001
1.975E+16,新款蜜蜂车翻斗车特技电动玩具车自动翻儿童玩具批发地摊货源新奇,3.99,2,MFC0480,颜色分类：蜜蜂翻斗车;套餐类型：官方标配,,,交易成功,MFC0480
1.975E+16,学步玩具大鸭子儿童手推车 婴儿宝宝手推杆玩具儿童地摊货源批发,1.85,2,GC029003,颜色分类：小鸭子手推车,,,交易成功,GC029003
1.975E+16,儿童电子琴音乐电动早教益智琴婴幼儿小钢琴玩具男孩女孩1-3-6岁,2.9,2,GC070002,颜色分类：卡通音乐琴,,,交易成功,GC070002
1.975E+16,特价发条玩具会跑会跳创意上链发条玩具动物儿童好玩的地摊货批发,1.77,1,0856ABZY0239,颜色分类：上链八爪鱼,,,交易成功,0856ABZY0239
1.54865E+16,2017新款儿童水枪玩具3岁夏季玩沙戏水环保塑料儿童玩具批发地摊,2.55,1,3633SQ0371,套餐类型：标准配置;颜色分类：射击水枪,,,交易成功,3633SQ0371
1.54865E+16,迷你儿童玩具推土机工程车新奇特挖机益智儿童幼儿园礼品玩具批发,1.29,1,237GCC0235,,,,交易成功,237GCC0235
1.54865E+16,电动搅拌工程车水泥车音乐发光车电动玩具热卖创意男孩玩具3-6岁,9.8,1,GC022019,,,,交易成功,GC022019
1.54865E+16,新生婴儿益智安抚手摇铃音乐床铃0-1岁宝宝玩具3-6-12个月小铃铛,1.88,1,GC063003,,,,交易成功,GC063003
1.54865E+16,创意新品电动枪音乐玩具枪发光玩具地摊货源批热卖儿童礼物厂家,7.8,1,168-A27Q0386,颜色分类：黑色电动枪A;大小描述：均码,,,交易成功,168-A27Q0386
1.54865E+16,创意大号惯性工程车挖土机挖掘机男孩新奇好玩的儿童玩具地摊批发,3.9,1,2385GCC0329,,,,交易成功,2385GCC0329
1.54865E+16,2017创意新款惯性工程车 槽罐水泥车汽车男生礼物儿童玩具车批发,4.95,1,6608GCC0225,,,,交易成功,6608GCC0225
1.54865E+16,建筑回力工程车挖土机套装小孩礼物混装吸卡装儿童节地摊玩具批发,7.9,1,GC025044,,,,交易成功,GC025044
1.54908E+16,传统套圈圈玩具创意小鸟水机幼儿园礼品儿童礼物玩具批发地摊热卖,0.99,59,698A-6SJ0362,颜色分类：卡通水机;大小描述：选好款式，颜色随机,,,交易成功,698A-6SJ0362
1.97537E+16,创意电动四驱车玩具车好玩的3岁以上小孩玩具批发地摊货源10以下,3.85,10,6566SQC0539,,,,交易成功,6566SQC0539
1.97579E+16,夜市地摊玩具批发热卖创意新款儿童俄罗斯方块游戏机小孩益智玩具,3.49,2,GC023005,,,,交易成功,GC023005
1.97579E+16,创意儿童玩具枪电动模型玩具枪音乐发光枪大号地摊玩具批 男孩,9.8,1,9328Q0244,,,,交易成功,9328Q0244
1.97579E+16,儿童沙滩玩具玩沙铲雪工具玩具铲子宝宝礼物玩具批地摊货源热卖,3.55,1,970A0438,颜色分类：沙滩平铲,,,交易成功,970A0438
1.97579E+16,创意仿真蛇模型橡胶眼镜软胶假蛇整人恶搞道具儿童小玩具货源批发,2.49,1,GC055002,颜色分类：平头蛇（款式随机）;大小描述：均码,,,交易成功,GC055002
1.97579E+16,新奇创意炫彩飞碟枪飞盘射击枪 户外儿童益智 玩具批发地摊货源,1.88,4,K02XCQ0087,,,,交易成功,K02XCQ0087
1.97579E+16,创意发光极速弹射陀螺闪光陀螺玩具 义乌小商品夜市地摊货源批发,1.85,1,1699A-30188,颜色分类：极速陀螺,,,交易成功,1699A-30188
1.97579E+16,创意发光极速弹射陀螺闪光陀螺玩具 义乌小商品夜市地摊货源批发,5.85,1,6881-13TL0407,颜色分类：皇冠陀螺,,,交易成功,6881-13TL0407
1.97579E+16,发条玩具批发上链卡通动物青蛙儿童礼物宝宝玩具经典80后益智地摊,1.85,1,TPQW0138,颜色分类：发条铁皮青蛙,,,交易成功,TPQW0138
1.97579E+16,发条玩具批发上链卡通动物青蛙儿童礼物宝宝玩具经典80后益智地摊,1.06,1,2600FJ0194,颜色分类：发条飞机,,,交易成功,2600FJ0194
1.97579E+16,电动轨道车儿童玩具汽赛车组装玩具火车益智男孩3岁玩具批发免邮,19.9,1,2208GDC0527,颜色分类：2208校园轨道车;套餐类型：官方标配,,,交易成功,2208GDC0527
1.97333E+16,特价创意变形大号套装模型发光礼物地摊货源义乌热卖儿童玩具批发,8.8,1,168-107BXJG0395,,,,交易成功,168-107BXJG0395
1.97333E+16,创意发光玩具热卖音乐闪光陀螺新奇儿童小孩玩具夜市地摊货源批发,3.9,1,851TL0400,,,,交易成功,851TL0400
1.97333E+16,创意玩具车批发吸卡特警混合版警车飞机儿童礼物3岁宝宝地摊货源,8.8,1,168-94E0499,,,,交易成功,168-94E0499
1.9751E+16,新品大号蜜蜂手推车学步益智儿童玩具幼儿园礼物地摊热卖玩具批发,3.65,1,865TC0330,,,,交易成功,865TC0330
1.9751E+16,新款电动小丑鱼透明惯性泡泡枪发光音乐泡泡水儿童户外亲子玩具,12.9,1,GC028025,,,,交易成功,GC028025
1.9751E+16,夏季热销多孔泡泡机吹泡泡玩具泡泡枪玩具创意新奇特地摊货源批发,1.95,1,128-3YDPPB0102,颜色分类：白色[烟斗];大小描述：均码,,,交易成功,128-3YDPPB0102
1.9751E+16,创意婴幼儿学习故事机小兔子早教玩具儿童益智地摊货小孩玩具批发,6.85,1,GC071004,颜色分类：小兔子故事机;大小描述：均码,,,交易成功,GC071004
1.97428E+16,创意恐龙玩具卡装仿真恐龙模型小孩礼物宝宝玩具地摊货批发免邮,8.55,1,168-A30KL0387,,,,交易成功,168-A30KL0387
1.97365E+16,创意音乐电子琴仿真吉他夜市好玩的儿童小玩具礼物地摊货热卖批发,3.85,1,GC070001,,,,交易成功,GC070001
1.97365E+16,婴儿小铃铛0-1岁抓握益智玩具幼儿手摇铃新生儿0-3-6个月宝宝玩具,2.55,1,GC063001,,,,交易成功,GC063001
1.97365E+16,大象音乐发光电话机0-3岁益智电动早教机故事机儿童玩具小孩礼物,9.85,1,GC054004,,,,交易成功,GC054004
1.97365E+16,学步玩具大鸭子儿童手推车 婴儿宝宝手推杆玩具儿童地摊货源批发,1.85,1,GC029005,颜色分类：小鹰手推车（带杆子）,,,交易成功,GC029005
1.97365E+16,创意手摇风扇小扇子手动 儿童礼物幼儿园 夏季热销义乌玩具批发,2.39,1,86-76FS0422,颜色分类：猴子手摇风扇;大小描述：均码,,,交易成功,86-76FS0422
1.97365E+16,创意手摇风扇小扇子手动 儿童礼物幼儿园 夏季热销义乌玩具批发,0.99,1,86-92A0420,颜色分类：双桨手摇风扇;大小描述：均码,,,交易成功,86-92A0420
1.97365E+16,创意新品电动枪音乐玩具枪发光玩具地摊货源批热卖儿童礼物厂家,7.8,1,168-A27Q0386,颜色分类：黑色电动枪A;大小描述：均码,,,交易成功,168-A27Q0386
1.97365E+16,创意发光飞机闪光玩具好玩的 儿童礼物地摊货源免邮儿童玩具批发,1.78,1,D63FJ0207,,,,交易成功,D63FJ0207
1.97365E+16,创意新品电动枪音乐玩具枪发光玩具地摊货源批热卖儿童礼物厂家,7.8,1,9329Q0270,颜色分类：猴子电动枪;大小描述：均码,,,交易成功,9329Q0270
1.97365E+16,六一儿童节男孩礼物创意新款电动发光音乐投影枪地摊玩具货源批发,3.9,1,GC086001,颜色分类：蓝色投影枪,,,交易成功,GC086001
1.97365E+16,苹果磁性写字板画板 热销幼儿园礼品六一节儿童地摊玩具货源批发,2.96,1,204-1XZB0119,颜色分类：苹果写字板,,,交易成功,204-1XZB0119
1.97365E+16,儿童沙滩玩具车套装创意礼物益智挖沙玩具 地摊货源儿童玩具批发,1.9,1,802STC0081,颜色分类：802沙滩车,,,交易成功,802STC0081
1.97365E+16,创意回力汽车玩具车套装12个装车模型地摊热卖货源儿童玩具车批发,8.8,1,168-110SJMC,,,,交易成功,168-110SJMC
1.97365E+16,儿童电子琴音乐电动早教益智琴婴幼儿小钢琴玩具男孩女孩1-3-6岁,2.9,1,GC070002,颜色分类：卡通音乐琴,,,交易成功,GC070002
1.97365E+16,特价正品7号电池儿童电动玩具电源配件 厂家直销1元4节地摊货批发,1,3,HT-7H0093,,,,交易成功,HT-7H0093
1.97365E+16,创意泡泡棒吹泡泡机泡泡枪不漏水宝宝礼物 地摊货源儿童玩具批发,1.95,1,128-3YDPPB0102,颜色分类：烟斗吹泡泡,,,交易成功,128-3YDPPB0102
1.97365E+16,新款热卖闪光手环卡通手腕带小孩儿童玩具义乌厂家地摊货货源批发,0.9,1,SWD-LSMQ0047,颜色分类：蓝色米奇手腕带,,,交易成功,SWD-LSMQ0047
1.5465E+16,新奇创意炫彩飞碟枪飞盘射击枪 户外儿童益智 玩具批发地摊货源,1.88,20,K02XCQ0087,,,,交易成功,K02XCQ0087
1.5474E+16,挖掘机玩具音乐发光电动车万向工程车小孩礼物儿童小男孩玩具批发,22.5,1,383-2GCC0510,,,,交易成功,383-2GCC0510
1.5474E+16,四通遥控车电动玩具汽车模型遥控赛车警车赛车儿童益智玩具车男孩,16.9,1,589A0356,颜色分类：589A四通遥控车;套餐类型：选好款式，颜色随机,,,交易成功,589A0356
1.5474E+16,创意地摊热卖儿童整蛊稀奇古怪整人发泄鸡惨叫鸡新奇 小玩具批发,1.55,1,FXJ-XH0095,颜色分类：小号发泄鸡;大小描述：有大中小号之分,,,交易成功,FXJ-XH0095
1.5474E+16,创意 发光电动狗有声倒退狗会叫戴眼镜裙子儿童玩具批发地摊热卖,5.55,1,DTG-PM0128,颜色分类：平毛倒退狗;大小描述：颜色随机,,,交易成功,DTG-PM0128
1.5474E+16,学步玩具大鸭子儿童手推车 婴儿宝宝手推杆玩具儿童地摊货源批发,1.85,1,GC029003,颜色分类：小鸭子手推车,,,交易成功,GC029003
1.5465E+16,创意恐龙玩具卡装仿真恐龙模型小孩礼物宝宝玩具地摊货批发免邮,8.55,2,168-A30KL0387,,,,交易成功,168-A30KL0387
1.54678E+16,正版电动泡泡枪儿童卡通动物吹泡泡机全自动玩具热卖地摊货源批发,9.9,1,6213PPQ0353,颜色分类：淘气海豚泡泡枪,,,交易成功,6213PPQ0353
1.54544E+16,创意电动飞机发光音乐万向车儿童玩具飞机模型拼装 玩具批发地摊,9.9,1,A380FJ0131,颜色分类：A380飞机;套餐类型：官方标配,,,交易成功,A380FJ0131
1.54544E+16,创意儿童磁性钓鱼玩具益智宝宝1-2-3岁地摊货源热卖小孩玩具批发,2.65,1,886-13DY0292,颜色分类：磁性钓鱼（5条鱼）;大小描述：均码,,,交易成功,886-13DY0292
1.54544E+16,2017热卖大号仿真惯性挖土机儿童益智礼品创意义乌地摊货玩具批发,2.9,1,GC032048,颜色分类：866彩色铲车挖机,,,交易成功,GC032048
